tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
artificial\_intelligence,0.4198,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
artificial_intelligence,0.3947,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
artificialintelligence,0.3893,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
corruption,0.3342,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
waterways,0.2762,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
cognition,0.2635,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
government,0.2569,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
automation,0.2467,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
election,0.2206,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
city_council,0.2033,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
regulation,0.2010,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
ethics,0.1979,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
politics,0.1889,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
optimization,0.1693,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
security,0.1632,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
learning,0.1631,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
contradiction,0.1588,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
data_leak,0.1554,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
programming,0.1534,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
data\_privacy,0.1523,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
creativity,0.1467,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
law,0.1461,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
profession,0.1446,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
goal,0.1383,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
brazil,0.1379,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
ai,0.1378,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
objective,0.1343,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
mathematics,0.1219,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
mariusz,0.1181,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
lawyers,0.1158,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
debate,0.1097,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
gpt,0.0843,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
math,0.0715,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
fees,0.0633,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
model,0.0584,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
rest,0.0402,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
samsung,-0.0242,2.7886966479626726e-11,0.06171648987463839,0.007729468599033816,0.055930568948891035,-0.4384668171405792
