tag_name,cosine_similarity
israelpalestine,0.4328
palestine,0.3941
Palestine,0.3806
israel,0.3735
middleeastconflict,0.3685
Israel,0.3464
terrorism,0.3281
hamas_terrorism,0.3137
militarism,0.3042
palestinehamas,0.2842
military_secrets,0.2513
middleeast,0.2470
war,0.2347
security,0.2269
middle_east,0.2141
politics,0.2103
hamas,0.1940
military,0.1880
secrets,0.1876
zakat,0.1842
conflict,0.1834
Zakat,0.1830
intelligence,0.1828
investment,0.1808
economy,0.1631
economics,0.1404
wealth,0.1382
poverty,0.1190
greed,0.1172
Collaboration,0.1122
fraud,0.1111
islam,0.1067
scam,0.0972
history,0.0956
finances,0.0954
martyrdom,0.0936
finance,0.0920
religion,0.0737
scheme,0.0731
manipulation,0.0388
