tag_name,cosine_similarity
CoalPrices,0.4315
Economy,0.4277
Coal,0.4020
economy,0.4007
coal,0.3990
economics,0.3614
oil,0.3475
geopolitics,0.3250
Energy,0.2839
crisis,0.2815
supply,0.2784
war,0.2761
politics,0.2721
Ukraine,0.2656
PriceTrends,0.2634
markets,0.2612
energy,0.2590
Market,0.2549
conflicts,0.2538
speculation,0.2476
ukraine,0.2458
stockpiling,0.2432
conflict,0.2226
music,0.2102
wealth,0.2092
market,0.2071
investment,0.2066
business,0.2059
profit,0.2055
discourse,0.1918
discussion,0.1654
media,0.1614
finance,0.1548
uncertainty,0.1545
Discussion,0.1539
winter,0.1445
opportunity,0.1426
manipulation,0.1339
audit,0.1212
cost,0.1182
Prices,0.1180
weather,0.1172
heating,0.1131
price,0.1066
prices,0.0981
wholesale,0.0854
inequality,0.0829
control,0.0692
storage,0.0448
trade,0.0280
