tag_name,cosine_similarity
Ukrainian Border,0.5733
competition,0.5226
Ukraine,0.5186
Ukraine,0.4841
european-union,0.4692
milk industry,0.4480
refugees,0.3917
profits,0.3915
protest,0.3906
audition,0.3777
knowledge,0.3671
regulations,0.3642
societal issues,0.3573
Poland,0.3512
Protest,0.3504
economics,0.3429
Smuggling,0.3379
smuggling,0.3272
Ukraine,0.3266
Europe,0.3249
blood,0.3229
european_union,0.3220
economist,0.3085
violence,0.3062
war,0.3026
European Union,0.2975
education,0.2938
limitation,0.2922
prohibition,0.2891
economy,0.2882
radio,0.2868
economics,0.2798
crime,0.2783
Corruption,0.2777
transportation,0.2772
protest,0.2690
entrepreneurship,0.2638
competition,0.2610
protest,0.2608
transportation,0.2598
borders,0.2571
corruption,0.2552
government,0.2546
competition,0.2466
Freedom,0.2454
Protest,0.2453
corruption,0.2447
borders,0.2372
taxes,0.2346
organized crime,0.2302
protests,0.2296
transportation,0.2270
economy,0.2263
business,0.2201
economy,0.2201
politics,0.2117
economy,0.2103
protest,0.2091
drivers,0.2047
news,0.2036
finance,0.2020
Ukraine_politics,0.2019
consulting,0.2018
regulations,0.1987
politics,0.1949
competition,0.1906
Money,0.1903
business,0.1900
protest,0.1887
national-rights,0.1875
economy,0.1875
politics,0.1864
ignorance,0.1838
economy,0.1810
taxation,0.1802
education,0.1797
eu,0.1723
control,0.1707
implementation,0.1706
circulation,0.1631
culture,0.1606
politics,0.1600
governance,0.1568
border_crossing,0.1513
foreign-relations,0.1477
transportation,0.1427
control,0.1412
politics,0.1384
politics,0.1319
penalties,0.1259
Customs,0.1101
economy,0.1063
politics,0.1032
criticalthinking,0.1016
sovereignty,0.1010
regulation,0.0981
labor,0.0943
crime,0.0913
economic,0.0904
election,0.0867
survival,0.0845
community,0.0832
sovereignty,0.0813
politics,0.0780
regulation,0.0768
regulations,0.0750
politics,0.0750
economics,0.0663
equality,0.0602
history,0.0397
plight,0.0279
customs_efficiency,0.0271
wonderful,0.0048
citizen,-0.0128
