tag_name,cosine_similarity
regulation,0.2944
budget,0.1391
publicassistance,0.2430
turnover,0.1338
state-control,0.1890
supply,0.2282
free market,0.3640
polish coal,0.4520
policy,0.2461
foreign companies,0.3018
restrictions,0.0810
support,0.1324
public assistance,0.1980
complexity,0.1043
energy,0.1715
decision makers,0.2194
european union,0.2541
switzerland,0.2662
technology,0.1485
small-companies,0.3225
statistics,0.1185
coal-prices,0.3983
war,0.1967
exports,0.3236
Poland,0.4569
business,0.3586
mine closures,0.1490
data,0.0565
poland,0.4569
government,0.3084
transactions,0.0626
regulations,0.2456
russia,0.3579
market,0.2599
energy-market,0.3850
media,0.1791
politicalregulation,0.4152
energy crisis,0.3411
marketconditions,0.3152
political decisions,0.3422
high prices,0.2203
entrepreneurship,0.4107
prices,0.2181
market equality,0.3481
fuel,0.2192
politics,0.3711
Putin,0.3534
economist,0.3314
media hype,0.1467
competition,0.2221
economics,0.4515
chinese banks,0.1887
financialexperts,0.1364
europe,0.2932
tax benefits,0.1909
covid19,0.0651
imports,0.1734
corporatetax,0.1839
growth,0.2713
smallbusinesses,0.3114
foreign investment,0.2801
business climate,0.3806
sanctions,0.3462
inflation,0.2351
polish entrepreneurs,0.5938
energy prices,0.3462
opinion,0.1408
economy,0.4242
economic harm,0.4339
legal-issues,0.1549
financial sanctions,0.3690
media fake,0.1715
economic crisis,0.4027
coal,0.2573
innovation,0.2792
bankruptcy,0.1787
