tag_name,cosine_similarity
cinema,0.3784
government-control,0.1123
money,0.3190
disney,0.2048
culture,0.2907
apple,0.1585
hollywood,0.3492
investment-risk,0.2638
meta,0.1478
product development,0.2893
market decline,0.4565
investors,0.3482
mainstream,0.2707
technology,0.2462
creativity,0.2661
Poland,0.1769
china-economy,0.2677
consumerism,0.4128
amazon,0.1634
business,0.3415
crisis,0.3333
finance,0.3362
violence,0.2666
radio,0.2036
pandemic,0.1873
mass culture,0.2988
corporate influence,0.4182
market,0.3505
factory,0.2473
media,0.3453
share-market,0.3961
accounting,0.2092
trade-war,0.2701
real estate,0.2428
film industry,0.4560
entertainment,0.3382
criticism,0.3216
gaming,0.1931
scandal,0.3302
film studios,0.3368
investment,0.3368
netflix,0.1968
cultural identity,0.1969
billionaires,0.3507
china,0.1651
economy,0.3659
breakdown,0.2548
shares,0.2764
entertainment industry,0.4775
listener engagement,0.2443
tesla,0.2476
value,0.2268
wealth,0.3414
psychology,0.1787
