tag_name,cosine_similarity
annexation,0.1887
resources,0.1938
environment,0.2469
extraction costs,0.1867
usa,0.2328
mining,0.3547
foundations,0.0881
energy,0.2570
import,0.1772
coal-industry,0.4679
trade,0.1445
war,0.3242
interview,0.1094
Poland,0.4638
international_relations,0.2414
business,0.2765
coal_import,0.4088
sulfur,0.1830
crisis,0.2711
poland,0.4638
radio,0.2216
geopolitics,0.3505
russia,0.3571
economic-crisis,0.3168
EU-commitments,0.1499
pollution,0.3786
starvation,0.1566
fossil-fuels,0.3026
diplomacy,0.3489
energy-policy,0.3699
morality,0.1852
Putin,0.3482
taiwan,0.2106
military_incident,0.1725
future-planning,0.1754
air pollution,0.3035
politics,0.3672
ukraine,0.3393
economics,0.3535
aggression,0.2057
environmental-impact,0.2956
europe,0.2798
depression,0.1922
polish-mines,0.4032
sanctions,0.2828
inflation,0.2221
costs,0.2633
anthracite,0.1286
treaty,0.1861
china,0.3066
economy,0.3550
emission-restrictions,0.1129
fossil fuels,0.3258
economic_expert,0.2692
coal,0.4585
energy_trade,0.3474
