tag_name,cosine_similarity
shopping trends,0.1553
trends,0.1815
regulation,0.2944
small business,0.3255
polish companies,0.5176
energy costs,0.2909
eu,0.2099
financial expert,0.1285
mining,0.2209
market rules,0.3091
policy,0.2461
minimum wage,0.1865
taxation,0.2833
public assistance,0.1980
money issues,0.3205
financial sanctions,0.3690
energy,0.1715
switzerland,0.2662
technology,0.1485
statistics,0.1185
price controls,0.1877
consumer economics,0.3565
business,0.3586
finance,0.2321
putin,0.3534
poland,0.4569
fuel prices,0.2884
government,0.3084
russia,0.3579
energy-market,0.3850
media,0.1791
energy crisis,0.3411
political decisions,0.3422
entrepreneurship,0.4107
prices,0.2181
crime,0.1778
politics,0.3711
coal import,0.3006
economic restrictions,0.4080
fuel,0.2192
excise taxes,0.1766
Russia relations,0.3282
economist,0.3314
competition,0.2221
chinese banks,0.1887
economics,0.4515
cost,0.2195
europe,0.2932
economic policy,0.4138
tax relief,0.2133
war impact,0.2016
hype,0.0167
comparison,0.1604
law,0.1588
growth,0.2713
sanctions,0.3462
foreign investment,0.2801
investment,0.2438
inflation,0.2351
government revenue,0.3304
economy,0.4242
decline,0.2404
production,0.2602
free market economy,0.4294
economic reality,0.4220
maximum price,0.1332
coal,0.2573
innovation,0.2792
bankruptcy,0.1787
