tag_name,cosine_similarity
cinema,0.3784
financial-investment,0.2640
disney,0.2048
blockbuster,0.3533
apple,0.1585
government-influence,0.2325
battery-shortage,0.1638
hollywood,0.3492
culture,0.2907
meta,0.1478
stock-market,0.3204
investors,0.3482
branding,0.2819
movies,0.3751
monopoly,0.2791
amazon,0.1634
business,0.3415
absurdity,0.3070
crisis,0.3333
investments,0.3253
listener,0.0939
finance,0.3362
discussion,0.2212
mass culture,0.2988
market,0.3505
market value,0.4097
factory,0.2473
media,0.3453
trade-war,0.2701
real estate,0.2428
meeting,0.0028
economics,0.3946
technology-industry,0.3297
entertainment,0.3382
studios,0.2985
consumer-expectations,0.3636
film,0.3417
criticism,0.3216
scandal,0.3302
conversation,0.1412
investment,0.3368
netflix,0.1968
game-industry,0.3535
stocks,0.2855
billionaires,0.3507
china,0.1651
economy,0.3659
creative-control,0.1768
polish-culture,0.2342
decline,0.3335
tesla,0.2476
wealth,0.3414
psychology,0.1787
