tag_name,cosine_similarity
shopping turnover,0.1659
corporate benefits,0.2806
government earnings,0.2376
data,0.0565
putin,0.3534
economic-regulation,0.4329
global scale,0.1625
market fairness,0.3671
energy-market,0.3850
small businesses,0.3792
supply chain,0.2435
comparison,0.1604
it,0.0919
corporate-crime,0.3039
coal mining,0.2922
coal,0.2573
energy-prices,0.3638
coal prices,0.3731
energy costs,0.2909
free market,0.3640
complexity,0.1043
international trade,0.2959
poland,0.4569
ukraine war,0.2973
fuel prices,0.2884
government policy,0.3212
media,0.1791
free-market,0.3696
energy crisis,0.3411
politics,0.3711
economic restrictions,0.4080
economist,0.3314
competition,0.2221
economics,0.4515
excise tax,0.1634
coal shortage,0.3512
economy,0.4242
entrepreneur,0.3051
financial expert,0.1285
price control,0.2428
economic indicators,0.3156
hypocrisy,0.1628
minimum wage,0.1865
public assistance,0.1980
european union,0.2541
switzerland,0.2662
cotton wool,0.0653
failure,0.1651
entrepreneurship,0.4107
coal import,0.3006
foreign investment,0.2801
energy prices,0.3462
chinabanks,0.1722
trends,0.1815
regulation,0.2944
respect,0.0903
polish companies,0.5176
russian banks,0.3232
taxation,0.2833
financial sanctions,0.3690
business-failure,0.4161
statistics,0.1185
business,0.3586
polish economy,0.6502
regulations,0.2456
russia,0.3579
market,0.2599
success,0.1805
political decisions,0.3422
mining industry,0.3335
fuel,0.2192
media hype,0.1467
europe,0.2932
economic policy,0.4138
sanctions,0.3462
financial-economist,0.2042
inflation,0.2351
bankruptcy,0.1787
