tag_name,cosine_similarity
annexation,0.1887
military,0.1757
energy policy,0.3526
international relations,0.3091
environment,0.2469
usa,0.2328
mining,0.3547
eu-commitments,0.1499
economic control,0.2937
energy,0.2570
import,0.1772
coal-industry,0.4679
trade,0.1445
war,0.3242
natural-resources,0.2834
management,0.1655
Poland,0.4638
statistics,0.1148
interview,0.1094
business,0.2765
crisis,0.2711
polish economy,0.5421
economic-crises,0.2920
climate change,0.2824
poland,0.4638
radio,0.2216
pandemic,0.2013
financial,0.1620
russia,0.3571
quality,0.2298
pollution,0.3786
starvation,0.1566
fossil-fuels,0.3026
diplomacy,0.3489
energy-policy,0.3699
president,0.2030
ecological impact,0.1809
morality,0.1852
politics,0.3672
air pollution,0.3035
economic development,0.3107
ukraine,0.3393
public health,0.1386
economics,0.3535
aggression,0.2057
extraction,0.1126
environmental-impact,0.2956
depression,0.1922
polish-mines,0.4032
health-reasons,0.1384
sanctions,0.2828
mining-closure,0.3381
environmental issues,0.2945
treaty,0.1861
economy,0.3550
china,0.3066
European politics,0.3430
industry,0.2407
fossil fuels,0.3258
foundation,0.0803
coal,0.4585
guest,0.0240
