tag_name,cosine_similarity
prediction,0.1921
regulation,0.2090
housing-market,0.5022
lobbying,0.2926
loans,0.3053
wisdom,0.1729
inflation rates,0.2935
property investment,0.3810
society,0.2180
housing market,0.4872
taxation,0.1953
economic instability,0.4578
development,0.2492
Poland,0.3076
housing,0.4481
business,0.2475
finance,0.3111
bribery,0.2758
government,0.2645
construction,0.1888
regulations,0.1729
housing prices,0.4709
data analysis,0.1431
government-policy,0.2608
market,0.3157
slowing down,0.2249
property_development,0.1492
rent prices,0.4195
financial crisis,0.3599
housing loans,0.4358
real-estate,0.3161
politics,0.2911
market-analysis,0.3264
economist,0.3713
real estate,0.3333
competition,0.2361
corruption,0.3756
market Regulations,0.2989
housing_market,0.4188
loan costs,0.3186
investment,0.2899
inflation,0.3608
future,0.1818
economy,0.3722
market trends,0.3216
credit,0.1696
