tag_name,cosine_similarity
regulation,0.2090
housing-market,0.5022
lobbying,0.2926
property prices,0.3669
loans,0.3053
wisdom,0.1729
society,0.2180
power,0.1403
housing market,0.4872
taxation,0.1953
economic knowledge,0.3106
development,0.2492
Poland,0.3076
housing,0.4481
business,0.2475
crisis,0.2825
finance,0.3111
financial-crisis,0.3810
inequality,0.0834
financial advisor,0.1337
bribery,0.2758
government,0.2645
construction,0.1888
regulations,0.1729
investment strategy,0.2462
housing prices,0.4709
market,0.3157
slowing down,0.2249
government policy,0.2823
housing loans,0.4358
real-estate,0.3161
economic analysis,0.3536
politics,0.2911
real estate,0.3333
market-system,0.3047
corruption,0.3756
financial literacy,0.2902
multinational corporations,0.1604
credit information,0.1113
growth,0.2659
investment,0.2899
inflation,0.3608
MariuszStefaniak,0.1084
subsidies,0.3128
economy,0.3722
decline,0.3574
wealth,0.2646
credit,0.1696
rent,0.3944
