tag_name,cosine_similarity
cinema,0.3784
disney,0.2048
culture,0.2907
apple,0.1585
battery,0.0981
hollywood,0.3492
meta,0.1478
clients,0.2136
market decline,0.4565
books,0.1849
movies,0.3751
technology,0.2462
laughing,0.2095
listeners,0.1799
creativity,0.2661
investor,0.2582
amazon,0.1634
business,0.3415
crisis,0.3333
investments,0.3253
marketing,0.4197
finance,0.3362
pandemic,0.1873
government,0.1787
mass culture,0.2988
economic-crisis,0.4012
china-us-relations,0.1643
corporate influence,0.4182
market,0.3505
factory,0.2473
media,0.3453
financial investment,0.2944
profit,0.3456
fan culture,0.2954
absurdities,0.2948
politics,0.3216
accounting,0.2092
trade-war,0.2701
economist,0.2544
real estate,0.2428
meeting,0.0028
entertainment,0.3382
financier,0.1889
manufacturing,0.2483
criticism,0.3216
conversation,0.1412
investment,0.3368
netflix,0.1968
stocks,0.2855
billionaires,0.3507
china,0.1651
economy,0.3659
supply-chain,0.1867
tesla,0.2476
value,0.2268
us,0.0889
wealth,0.3414
psychology,0.1787
