tag_name,cosine_similarity
poland,0.5203
ukraine,0.4782
politics,0.3903
economics,0.3585
economy,0.3302
elections,0.3274
russia,0.3221
fuel,0.3181
fuelprices,0.3063
government,0.3063
corruption,0.2879
czechrepublic,0.2794
oligarchy,0.2520
war,0.2476
policy,0.2417
protest,0.2358
eu,0.2283
hearing,0.2102
energy,0.2041
profits,0.2014
competition,0.1891
biofuel,0.1848
prices,0.1812
union,0.1800
industry,0.1723
comments,0.1627
agriculture,0.1509
gold,0.1360
farming,0.1169
quiz,0.1069
bankruptcy,0.0972
