tag_name,cosine_similarity
cinema,0.3766
industry,0.3754
economy,0.3653
billionaires,0.3523
hollywood,0.3478
media,0.3469
entertainment,0.3423
Crisis,0.3390
crisis,0.3390
wealth,0.3383
finance,0.3350
Investment,0.3317
criticism,0.3264
corruption,0.3224
controversy,0.3109
culture,0.2980
losses,0.2938
branding,0.2904
fandom,0.2792
assets,0.2738
Tesla,0.2611
disappointment,0.2599
valuation,0.2579
expectations,0.2555
Factory,0.2523
prices,0.2317
TradeWar,0.2160
pandemic,0.1981
psychology,0.1849
boom,0.1770
China,0.1699
Apple,0.1677
Lockdowns,0.1405
Batteries,0.1097
Chips,0.0915
