tag_name,cosine_similarity
cinema,0.4088
film,0.3837
films,0.3778
movies,0.3748
filmindustry,0.3621
criticism,0.3432
revolution,0.3125
propaganda,0.3093
entertainment,0.3000
ratings,0.2889
society,0.2769
success,0.2765
apocalypse,0.2763
hollywood,0.2686
ideology,0.2563
actors,0.2463
media,0.2422
slogans,0.2395
end,0.2302
communism,0.2285
business,0.2013
funding,0.1984
quality,0.1980
victims,0.1908
investment,0.1877
tyranny,0.1866
diversity,0.1673
wokeness,0.1653
tvseries,0.1437
rebellion,0.1318
finance,0.1255
flop,0.0866
boxoffice,0.0385
