tag_name,cosine_similarity
fraud,0.5771
corruption,0.5466
crime,0.5078
scams,0.4697
greed,0.4520
scandal,0.4440
scam,0.4146
deception,0.3895
justice,0.3853
government,0.3538
economist,0.3393
reporting,0.3290
economy,0.3205
politics,0.3192
lottery,0.3170
police,0.3167
courts,0.3154
society,0.3141
investment,0.3039
poverty,0.2993
loans,0.2574
abuse,0.2554
responsibility,0.2542
authority,0.2533
institutions,0.2511
Can,0.2479
recovery,0.2132
warnings,0.2126
Ability,0.1592
technology,0.1582
radio,0.1143
inequality,0.0939
