tag_name,cosine_similarity
pensions,0.5732
retirement,0.4463
communism,0.4023
economics,0.4004
corruption,0.3880
Poland,0.3742
poland,0.3742
economy,0.3740
poverty,0.3647
wealth,0.3467
ukraine,0.3433
Ukraine,0.3433
investments,0.3392
reform,0.3315
extortion,0.3147
society,0.3061
government,0.2928
finance,0.2876
refugees,0.2821
politics,0.2794
work,0.2781
elderly,0.2772
immigration,0.2683
taxes,0.2611
aging,0.2570
fraud,0.2553
longevity,0.2418
scams,0.2416
education,0.2358
zus,0.2303
vat,0.1887
efficiency,0.1837
deposits,0.1835
accounts,0.1590
age,0.1552
technology,0.1519
medicine,0.1149
equality,0.0980
