tag_name,cosine_similarity
film,0.3837
movies,0.3748
filmindustry,0.3621
criticism,0.3432
propaganda,0.3093
ratings,0.2889
viewers,0.2880
success,0.2765
apocalypse,0.2763
hollywood,0.2686
ideology,0.2563
power,0.2512
actors,0.2463
reviews,0.2397
money,0.2312
end,0.2302
communism,0.2285
economy,0.2188
failure,0.2016
funding,0.1984
victims,0.1908
investment,0.1877
industry,0.1869
tyranny,0.1866
equality,0.1856
meme,0.1816
diversity,0.1673
tvshows,0.1600
woke,0.1516
race,0.1474
bloodshed,0.1322
flop,0.0866
boxoffice,0.0385
