tag_name,cosine_similarity
poland,0.4553
poverty,0.4311
corruption,0.4296
debt,0.4286
economy,0.3959
economics,0.3852
russia,0.3579
bankruptcy,0.3531
government,0.3434
inflation,0.3133
putin,0.3076
crisis,0.2978
china,0.2884
society,0.2603
scandals,0.2573
finance,0.2545
foreigners,0.2425
ukrainians,0.2312
banking,0.2247
protests,0.2116
survival,0.2100
collapse,0.2087
poles,0.1994
development,0.1992
weakness,0.1973
us,0.1955
history,0.1761
censorship,0.1748
environment,0.1390
power,0.1310
livingstandard,0.1043
realestate,0.0698
