tag_name,cosine_similarity
bureaucracy,0.4833
postal,0.4767
privatization,0.4279
poland,0.4153
corruption,0.4069
mismanagement,0.4066
postoffice,0.3887
government,0.3885
business,0.3853
economics,0.3463
management,0.3449
politics,0.3419
economy,0.3306
politicians,0.3170
monopoly,0.3087
post,0.3022
inefficiency,0.2746
bankruptcy,0.2683
incompetence,0.2660
courier,0.2589
crime,0.2434
layoffs,0.2190
broadcasting,0.2186
history,0.2137
immigrants,0.2088
archives,0.1980
investments,0.1959
radio,0.1884
supervision,0.1747
electroniccommunication,0.1712
olderpeople,0.1168
tradition,0.1162
