tag_name,cosine_similarity
ukraine,0.4750
Ukraine,0.4750
Poland,0.4621
poland,0.4621
polish,0.3889
Economics,0.3762
economics,0.3762
protests,0.3699
politics,0.3622
corruption,0.3457
protest,0.3372
Protest,0.3372
economy,0.3327
transportation,0.3323
Transport,0.3218
bureaucracy,0.3151
oligarchs,0.3146
borders,0.3129
policies,0.3012
government,0.2976
eu,0.2923
Regulation,0.2912
smuggling,0.2768
border,0.2706
competition,0.2632
regulations,0.2551
Business,0.2534
mafia,0.2530
taxation,0.2364
customs,0.2283
drivers,0.2183
europeanunion,0.2144
france,0.2133
fines,0.2054
education,0.2022
motivational,0.1935
problemsolving,0.1894
poles,0.1844
truckers,0.1727
trucking,0.1565
inspiration,0.1118
milk,0.1092
inequality,0.0990
bloodstream,0.0583
trade,0.0470
organizedcrime,0.0451
