tag_name,cosine_similarity
poland,0.4722
polish,0.3857
infrastructure,0.3676
corruption,0.3639
economy,0.3570
government,0.3531
politics,0.3465
policy,0.3296
deposits,0.3212
impunity,0.3180
wealth,0.3170
democracy,0.3126
economist,0.2975
land,0.2871
society,0.2863
regulations,0.2848
legislation,0.2780
law,0.2723
oligarchy,0.2669
authoritarianism,0.2601
investments,0.2506
industry,0.2366
water,0.2328
mining,0.2179
guarantee,0.2134
protest,0.2043
costs,0.1950
officials,0.1909
state,0.1882
pessimism,0.1873
construction,0.1868
future,0.1861
financier,0.1754
fear,0.1716
power,0.1715
resources,0.1692
scandal,0.1529
children,0.1298
interview,0.1140
expropriation,0.1124
access,0.1056
radio,0.0986
interference,0.0921
specialists,0.0786
middleclass,0.0609
meeting,-0.0193
