tag_name,cosine_similarity
poland,0.4722
economics,0.3925
infrastructure,0.3676
corruption,0.3639
economy,0.3570
government,0.3531
politics,0.3465
deposits,0.3212
wealth,0.3170
democracy,0.3126
regulation,0.3121
environment,0.2913
territory,0.2880
land,0.2871
confiscation,0.2870
society,0.2863
regulations,0.2848
law,0.2723
geology,0.2569
industry,0.2366
water,0.2328
finance,0.2291
property,0.2201
mining,0.2179
conflict,0.2173
interest,0.2115
rights,0.2099
roads,0.2065
protest,0.2043
state,0.1882
construction,0.1868
jews,0.1764
fear,0.1716
resources,0.1692
morality,0.1691
scandal,0.1529
cost,0.1434
pipeline,0.1275
control,0.1264
expropriation,0.1124
access,0.1056
rail,0.0977
museum,0.0863
airport,0.0686
