tag_name,cosine_similarity
housing,0.4796
apartments,0.4780
poland,0.4538
rent,0.4529
renting,0.4257
urbanization,0.4120
rental,0.3768
economics,0.3584
utopia,0.3578
tokyo,0.3305
economy,0.3256
demographics,0.3253
japan,0.2902
depopulation,0.2874
population,0.2666
realestate,0.2627
migration,0.2528
inflation,0.2495
culture,0.2341
commuting,0.2304
prices,0.2207
government,0.1983
policy,0.1902
schools,0.1801
quality,0.1704
desertification,0.1677
ownership,0.1432
radio,0.1332
interview,0.1252
regulations,0.1127
fiction,0.1019
expert,0.0154
