tag_name,cosine_similarity
wages,0.4970
economics,0.4922
poverty,0.4703
capitalism,0.4652
prosperity,0.4609
Economy,0.4453
economy,0.4453
Salaries,0.4343
salary,0.4149
welfare,0.4007
communism,0.3916
Corruption,0.3827
employment,0.3760
entrepreneurs,0.3641
pensions,0.3516
labor,0.3437
Education,0.3248
employees,0.3114
workers,0.3075
government,0.3070
Politics,0.3049
poland,0.2846
unions,0.2770
debt,0.2705
finance,0.2659
taxes,0.2647
dissatisfaction,0.2562
slavery,0.2536
negotiations,0.2137
regulation,0.2073
authorities,0.1820
protests,0.1795
equality,0.1788
SocialStatus,0.1693
inequality,0.1367
media,0.1173
minimumwage,0.1171
middleclass,0.1034
history,0.0871
persistent,0.0461
bible,0.0217
resistance,0.0207
