tag_name,cosine_similarity
fraud,0.5771
corruption,0.5466
crime,0.5078
scams,0.4697
greed,0.4520
scandal,0.4440
scam,0.4146
prosecutor,0.3983
justice,0.3853
mafia,0.3811
economics,0.3597
government,0.3538
gangsters,0.3527
finance,0.3468
injustice,0.3385
economy,0.3205
security,0.3195
politics,0.3192
police,0.3167
investment,0.3039
poverty,0.2993
business,0.2955
court,0.2772
inflation,0.2709
nigeria,0.2619
report,0.2609
legal,0.2573
abuse,0.2554
hypocrisy,0.2549
responsibility,0.2542
institutions,0.2511
recovery,0.2132
tips,0.2073
lotto,0.2020
action,0.1922
prince,0.1723
psychology,0.1707
help,0.1705
ambergold,0.1631
technology,0.1582
email,0.1398
website,0.1202
capability,0.1032
