tag_name,cosine_similarity
economics,0.4780
housingmarket,0.4494
housing,0.4327
economy,0.4237
oligopoly,0.3998
inflation,0.3858
corruption,0.3708
market,0.3683
finance,0.3484
poland,0.3476
debt,0.3320
politics,0.3201
demand,0.3139
bureaucracy,0.3107
banks,0.3087
realestate,0.3082
loans,0.3063
crisis,0.2958
government,0.2896
money,0.2887
banking,0.2864
crime,0.2860
supply,0.2794
change,0.2786
prices,0.2581
culture,0.2196
radio,0.2052
system,0.2014
regulation,0.1917
predictions,0.1835
speculation,0.1819
construction,0.1774
history,0.1661
coal,0.1434
control,0.1121
