tag_name,cosine_similarity
hamas,0.6777
gaza,0.6305
israel,0.6006
palestine,0.5937
refugees,0.4966
terrorism,0.4862
war,0.4833
nazi,0.4604
civilians,0.4469
conflict,0.4339
bombing,0.4302
politics,0.4281
mujahideen,0.3941
geopolitics,0.3933
peace,0.3748
political_cooperation,0.3389
american_hegemony,0.3292
ww2,0.3106
crime,0.3048
warcrimes,0.3027
history,0.2861
radicalization,0.2593
institutional_weakening,0.2584
economy,0.2532
economic_influence,0.2498
population,0.2474
money,0.2401
humanrights,0.2225
social_division,0.2132
intelligence,0.2110
zakat,0.2096
global,0.1413
resolution,0.0911
displacement,0.0880
