tag_name,cosine_similarity
fraud,0.5771
corruption,0.5466
crime,0.5078
scams,0.4697
greed,0.4520
dishonesty,0.4463
scandal,0.4440
scam,0.4146
taxpayers,0.4051
prosecutor,0.3983
deception,0.3895
financial,0.3892
justice,0.3853
mafia,0.3811
banking,0.3802
money,0.3799
economics,0.3597
government,0.3538
gangsters,0.3527
finance,0.3468
economy,0.3205
politics,0.3192
police,0.3167
investment,0.3039
poverty,0.2993
harassment,0.2933
court,0.2772
desperation,0.2760
report,0.2609
abuse,0.2554
responsibility,0.2542
institutions,0.2511
can,0.2479
recovery,0.2132
tips,0.2073
power,0.2039
sociotechnics,0.1870
internet,0.1730
warning,0.1713
budget,0.1711
help,0.1705
ambergold,0.1631
ability,0.1592
technology,0.1582
website,0.1202
