tag_name,cosine_similarity
economics,0.4780
housingmarket,0.4494
economy,0.4237
markets,0.4003
recession,0.3935
inflation,0.3858
corruption,0.3708
market,0.3683
finance,0.3484
poland,0.3476
poverty,0.3456
politics,0.3201
pricing,0.3135
bureaucracy,0.3107
realestate,0.3082
loans,0.3063
crisis,0.2958
government,0.2896
banking,0.2864
change,0.2786
prices,0.2581
culture,0.2196
prediction,0.2145
radio,0.2052
system,0.2014
speculation,0.1819
construction,0.1774
technology,0.1666
ministry,0.1371
computerization,0.1198
