tag_name,cosine_similarity
capitalism,0.5352
entrepreneurship,0.5041
entrepreneurs,0.4997
economy,0.4810
poverty,0.4472
business,0.4407
poland,0.4365
profits,0.4119
industry,0.4069
wealth,0.4021
markets,0.3985
profit,0.3824
farmers,0.3744
monopolies,0.3659
slavery,0.3392
government,0.3367
finance,0.3310
competition,0.3214
decline,0.3148
war,0.3144
costs,0.3046
farming,0.2928
agriculture,0.2858
taxes,0.2526
cheap,0.2485
insurance,0.2408
retail,0.2312
support,0.2204
import,0.2133
bread,0.1999
grain,0.1984
class,0.1831
alcohol,0.1815
covid,0.1388
No relevant tags can be generated from such a short and vague text. Please provide more context or a longer sentence to generate meaningful tags.,0.1301
