tag_name,cosine_similarity
renewable,0.4888
economics,0.4591
electricity,0.4387
economy,0.3947
subsidies,0.3935
consumers,0.3922
photovoltaics,0.3817
energy,0.3705
politics,0.3570
solar,0.3550
poland,0.3544
technology,0.3179
government,0.3177
network,0.3172
profits,0.3141
development,0.3055
business,0.2973
costs,0.2949
power,0.2946
greenenergy,0.2920
market,0.2825
corruption,0.2679
finance,0.2671
suppliers,0.2669
investments,0.2660
ecology,0.2538
climate,0.2510
regulations,0.2506
geothermics,0.2495
management,0.2447
authorities,0.2351
debt,0.2198
eurostat,0.2115
prices,0.1901
poles,0.1808
transmission,0.1336
failure,0.1160
green,0.1026
storage,0.0836
