tag_name,cosine_similarity
poland,0.4960
economics,0.3985
privatization,0.3904
puławy,0.3813
economy,0.3797
politics,0.3698
corruption,0.3402
fuel,0.3302
exports,0.3126
oil,0.2965
crisis,0.2931
fertilizers,0.2898
conflict,0.2807
business,0.2795
state-owned,0.2339
eu,0.2308
agriculture,0.2296
starvation,0.2287
ecology,0.2267
policy,0.2261
war,0.2253
climate,0.2144
energy,0.2022
cars,0.1931
collaboration,0.1871
orlen,0.1831
fossilfuels,0.1771
legislation,0.1770
foundation,0.1686
nitrogen,0.1418
food,0.1242
