tag_name,cosine_similarity
politics,0.4905
corruption,0.3876
governments,0.3824
economy,0.3709
war,0.3583
government,0.3515
forecasts,0.3324
conflict,0.3305
inflation,0.3239
pandemic,0.3205
markets,0.3163
prediction,0.3161
finance,0.3073
peace,0.2891
ukraine,0.2853
media,0.2844
money,0.2635
europe,0.2606
russia,0.2531
officials,0.2300
truth,0.2276
speculation,0.2237
covid,0.2172
regulations,0.2167
cryptocurrency,0.2150
music,0.2126
safety,0.2041
expertise,0.2030
law,0.1957
curfew,0.1878
constitution,0.1846
prohibitions,0.1767
expert,0.1721
promises,0.1720
rights,0.1667
financial links,0.1589
china,0.1547
bitcoin,0.1474
courts,0.1393
housing,0.1363
smart,0.1231
hidden,0.1057
views,0.1014
