tag_name,cosine_similarity
corporations,0.5085
marketing,0.4706
advertising,0.4473
film,0.4426
corporate,0.4148
politics,0.3843
economy,0.3831
investors,0.3797
funding,0.3775
business,0.3771
markets,0.3746
branding,0.3736
billionaires,0.3693
influence,0.3581
finance,0.3520
beer,0.3383
editing,0.3361
investments,0.3238
minorities,0.3141
banking,0.3008
america,0.3007
ideology,0.2921
multinationalfunds,0.2752
lgbtq,0.2746
debt,0.2720
controversy,0.2714
regulations,0.2711
inflation,0.2698
transgender,0.2693
budlight,0.2682
policy,0.2675
bankruptcy,0.2669
diversity,0.2619
consumerrevolt,0.2619
law,0.2615
capital,0.2527
children,0.2504
equity,0.2474
abuse,0.2464
genderideology,0.2408
size,0.2199
giants,0.2095
steroids,0.1978
mistakes,0.1948
failure,0.1928
growthhormones,0.1879
control,0.1832
physique,0.1817
protection,0.1763
muscles,0.1554
inclusion,0.1424
supplements,0.1320
insulin,0.1214
esg,0.1194
tradition,0.0979
