tag_name,cosine_similarity
renewable,0.4888
economic,0.4840
subsidies,0.3935
photovoltaics,0.3817
energy,0.3705
geothermal,0.3703
politics,0.3570
network,0.3172
inefficiency,0.3120
development,0.3055
business,0.2973
costs,0.2949
clients,0.2946
greenenergy,0.2920
market,0.2825
corruption,0.2679
finance,0.2671
suppliers,0.2669
tech,0.2659
climate,0.2510
regulations,0.2506
electriccars,0.2460
change,0.2367
debt,0.2198
eurostat,0.2115
prices,0.1901
podcast,0.1831
windfarms,0.1723
transmission,0.1336
rules,0.1295
failure,0.1160
storage,0.0836
