tag_name,cosine_similarity
postal,0.4767
privatization,0.4279
poland,0.4153
corruption,0.4069
postoffice,0.3887
governance,0.3868
business,0.3853
economics,0.3463
management,0.3449
politics,0.3419
monopoly,0.3087
society,0.3028
post,0.3022
modernization,0.2947
shipping,0.2896
profits,0.2889
theft,0.2800
inefficiency,0.2746
company,0.2742
bankruptcy,0.2683
incompetence,0.2660
costs,0.2557
service,0.2531
unemployment,0.2422
change,0.2303
officials,0.2237
layoffs,0.2190
immigration,0.2109
handouts,0.2077
archival,0.2047
regulations,0.2042
radio,0.1884
fines,0.1868
state,0.1691
official,0.1621
property,0.1547
electronic,0.1362
tradition,0.1162
recordings,0.0998
meetings,0.0879
inequality,0.0142
