tag_name,cosine_similarity
politics,0.4019
economy,0.3938
pessimism,0.3585
education,0.3470
society,0.3457
work,0.3440
debate,0.3275
inflation,0.3267
change,0.3191
business,0.3179
finance,0.2830
history,0.2821
repetition,0.2734
industries,0.2700
experience,0.2636
competence,0.2510
knowledge,0.2474
funds,0.2412
family,0.2378
taxes,0.2281
conservative,0.2274
radio,0.2247
ukraine,0.2220
europe,0.2181
effort,0.2083
care,0.2018
motto,0.1932
realestate,0.1839
authority,0.1811
views,0.1795
books,0.1759
expert,0.1756
redundancy,0.1688
station,0.1664
contact,0.1524
