tag_name,cosine_similarity
emigration,0.5281
poland,0.5202
refugees,0.5104
immigration,0.4915
ukrainians,0.4773
ukraine,0.4666
Ukraine,0.4666
assimilation,0.3947
multiculturalism,0.3824
europe,0.3317
borders,0.3286
corruption,0.3201
persecution,0.3089
culture,0.3036
smuggling,0.3009
africa,0.2989
border,0.2770
politics,0.2674
referendum,0.2635
economy,0.2520
mafia,0.2515
economist,0.2458
crime,0.2306
deserters,0.2230
poles,0.1945
society,0.1938
history,0.1538
bandera,0.1509
apology,0.1468
police,0.1353
fear,0.1300
employees,0.0996
control,0.0314
values,0.0266
financier,0.0243
integration,-0.0001
