tag_name,cosine_similarity
ukraine,0.4750
Ukraine,0.4750
Poland,0.4621
poland,0.4621
economics,0.3762
Protests,0.3699
protests,0.3699
politics,0.3622
corruption,0.3457
europe,0.3383
protest,0.3372
economy,0.3327
transport,0.3218
oligarchs,0.3146
borders,0.3129
Borders,0.3129
government,0.2976
eu,0.2923
sovereignty,0.2893
entrepreneurs,0.2848
smuggling,0.2768
border,0.2706
citizens,0.2651
competition,0.2632
regulations,0.2551
business,0.2534
mafia,0.2530
empowerment,0.2356
motivation,0.2343
customs,0.2283
crisis,0.2240
Profits,0.2163
education,0.2022
taxes,0.1832
crime,0.1790
employment,0.1767
Truckers,0.1727
Mandate,0.1635
producers,0.1570
self-education,0.1546
truckdrivers,0.1531
limits,0.1180
milk,0.1092
inequality,0.0990
implementation,0.0800
bloodstream,0.0583
