tag_name,cosine_similarity
totalitarianism,0.4630
revolution,0.3642
conspiracy,0.3598
democracy,0.3511
overcrowding,0.3456
freedom,0.3396
criminals,0.3393
protest,0.3337
urbanization,0.3318
regime,0.3310
absurdity,0.3279
fiction,0.2899
war,0.2804
cities,0.2781
rationality,0.2728
discussion,0.2722
elections,0.2715
economy,0.2551
skepticism,0.2550
lockdown,0.2541
history,0.2467
scientology,0.2393
regulations,0.2384
manipulation,0.2376
power,0.2349
scifi,0.2292
planning,0.2181
media,0.2170
science,0.2136
cults,0.2104
control,0.2025
knowledge,0.2001
china,0.1954
megacities,0.1884
restrictions,0.1858
sciencefiction,0.1845
covid,0.1704
greta,0.1498
laughter,0.1385
c40,0.1254
climate,0.1236
resistance,0.1080
food,0.0894
property,0.0864
