tag_name,cosine_similarity
ukraine,0.4750
poland,0.4621
economics,0.3762
protests,0.3699
politics,0.3622
corruption,0.3457
protest,0.3372
economy,0.3327
transport,0.3218
bureaucracy,0.3151
oligarchs,0.3146
borders,0.3129
government,0.2976
eu,0.2923
sovereignty,0.2893
smuggling,0.2768
border,0.2706
brexit,0.2678
competition,0.2632
regulations,0.2551
business,0.2534
mafia,0.2530
workers,0.2489
customs,0.2283
drivers,0.2183
profits,0.2163
education,0.2022
money,0.1898
funding,0.1895
taxes,0.1832
interview,0.1809
crime,0.1790
truckers,0.1727
finance,0.1495
trucks,0.1200
limits,0.1180
inequality,0.0990
strike,0.0770
relations,0.0655
bloodstream,0.0583
