tag_name,cosine_similarity
debts,0.5976
Debt,0.5563
debt,0.5563
borrowing,0.4961
corruption,0.4942
lending,0.4822
poverty,0.4406
banking,0.4179
loan,0.4121
Economics,0.4062
economics,0.4062
homelessness,0.4030
mortgage,0.3846
economy,0.3840
bank,0.3824
finance,0.3799
spending,0.3386
credit,0.3332
wealth,0.3309
society,0.3167
money,0.3129
government,0.2989
slavery,0.2919
ethics,0.2879
politics,0.2776
Politics,0.2776
blame,0.2767
crisis,0.2757
responsibility,0.2597
Poland,0.2580
poland,0.2580
risk,0.2524
law,0.2353
housing,0.2308
scandal,0.2307
laws,0.2274
Idiocracy,0.2232
system,0.2058
education,0.1998
history,0.1832
constitution,0.1821
children,0.1174
progress,0.1083
bible,0.1047
statistics,0.1003
Covid19,0.0797
ancientrome,0.0425
data,0.0395
