tag_name,cosine_similarity
revolution,0.3642
dystopia,0.3636
conspiracy,0.3598
government,0.3515
democracy,0.3511
freedom,0.3396
protest,0.3337
absurdity,0.3279
megacity,0.2840
cities,0.2781
reality,0.2776
regulation,0.2731
rationality,0.2728
discussion,0.2722
authority,0.2721
elections,0.2715
belief,0.2707
misinformation,0.2699
skepticism,0.2550
lockdown,0.2541
city,0.2537
history,0.2467
scientology,0.2393
power,0.2349
consensus,0.2273
planning,0.2181
crowding,0.2174
intellect,0.2171
science,0.2136
control,0.2025
environment,0.2014
knowledge,0.2001
china,0.1954
sciencefiction,0.1845
riot,0.1760
covid,0.1704
restriction,0.1620
army,0.1485
transportation,0.1412
laughter,0.1385
rationing,0.1349
climate,0.1236
occupation,0.1099
assets,0.0936
food,0.0894
property,0.0864
