tag_name,cosine_similarity
politics,0.4905
economics,0.4181
corruption,0.3876
governments,0.3824
economy,0.3709
war,0.3583
forecasts,0.3324
conflict,0.3305
predictions,0.3257
inflation,0.3239
pandemic,0.3205
finance,0.3073
ukraine,0.2853
experts,0.2763
financial,0.2661
money,0.2635
russia,0.2531
freedom,0.2482
officials,0.2300
eu,0.2283
truth,0.2276
speculation,0.2237
advice,0.2210
covid,0.2172
regulations,0.2167
cryptocurrency,0.2150
power,0.2118
myths,0.2060
safety,0.2041
expertise,0.2030
curfew,0.1878
constitution,0.1846
poetry,0.1758
companies,0.1615
pressure,0.1593
goals,0.1559
china,0.1547
vaccine,0.1519
bitcoin,0.1474
radical,0.1180
links,0.1012
sheep,0.0953
