tag_name,cosine_similarity
wages,0.4970
economics,0.4922
poverty,0.4703
prosperity,0.4609
economy,0.4453
salaries,0.4343
communism,0.3916
corruption,0.3827
pensions,0.3516
labor,0.3437
education,0.3248
purchasingpower,0.3221
earnings,0.3053
politics,0.3049
poland,0.2846
debt,0.2705
finance,0.2659
taxes,0.2647
dissatisfaction,0.2562
slavery,0.2536
negotiation,0.2380
bangladesh,0.2110
regulation,0.2073
protests,0.1795
china,0.1777
union,0.1717
failures,0.1483
family,0.1434
inequality,0.1367
media,0.1173
minimumwage,0.1171
lies,0.0691
strikes,0.0587
bible,0.0217
publicsector,0.0193
