tag_name,cosine_similarity
putin,0.5253
ukraine,0.5226
Ukraine,0.5226
russia,0.4401
Russia,0.4401
geopolitics,0.4071
corruption,0.4032
politics,0.3861
dictatorship,0.3516
political,0.3462
war,0.3278
nato,0.3161
prigozhin,0.3148
mafia,0.3062
fraud,0.2867
economy,0.2837
reconstruction,0.2671
business,0.2472
crime,0.2446
military,0.2274
money,0.2214
violence,0.2171
finance,0.2168
investment,0.2114
stockmarket,0.2067
africa,0.1990
power,0.1841
change,0.1780
currencies,0.1698
gold,0.1610
lawyers,0.1553
mining,0.1361
budget,0.1087
fsb,0.1059
control,0.0979
generation,0.0957
diamonds,0.0938
realestate,0.0561
mines,0.0258
wagner,0.0075
