tag_name,cosine_similarity
poland,0.4553
poverty,0.4311
corruption,0.4296
debt,0.4286
economy,0.3959
economics,0.3852
russia,0.3579
bankruptcy,0.3531
ukraine,0.3504
government,0.3434
politics,0.3187
democracy,0.3177
inflation,0.3133
greece,0.3117
putin,0.3076
china,0.2884
europe,0.2883
italy,0.2801
france,0.2586
propaganda,0.2578
scandals,0.2573
finance,0.2545
germany,0.2229
survival,0.2100
collapse,0.2087
poles,0.1994
development,0.1992
justice,0.1949
censorship,0.1748
statistics,0.1661
potential,0.1410
environment,0.1390
power,0.1310
livingstandards,0.0660
socialprograms,0.0630
naturalresources,0.0470
