tag_name,cosine_similarity
poland,0.5203
ukraine,0.4782
politics,0.3903
geopolitics,0.3753
economy,0.3302
elections,0.3274
fuel,0.3181
government,0.3063
corruption,0.2879
europe,0.2665
protests,0.2641
war,0.2476
voters,0.2391
eu,0.2283
energy,0.2041
taxes,0.2018
media,0.1903
competition,0.1891
europeanunion,0.1854
biofuel,0.1848
society,0.1825
prices,0.1812
farmers,0.1739
goldrate,0.1673
embargo,0.1580
radio,0.1566
history,0.1515
agriculture,0.1509
broadcasting,0.1477
gold,0.1360
bankruptcy,0.0972
shopping,0.0685
interestrates,0.0640
