tag_name,cosine_similarity
industry,0.3754
Economy,0.3653
economy,0.3653
billionaires,0.3523
Market,0.3475
media,0.3469
stockmarket,0.3451
film,0.3447
entertainment,0.3423
crisis,0.3390
wealth,0.3383
critics,0.3367
finance,0.3350
trends,0.3290
corruption,0.3224
destruction,0.3220
investments,0.3198
Culture,0.2980
culture,0.2980
losses,0.2938
storytelling,0.2822
invest,0.2693
tesla,0.2611
disappointment,0.2599
backlash,0.2563
expectations,0.2555
shares,0.2530
factory,0.2523
history,0.2305
value,0.2283
tech,0.2206
fanbase,0.2203
psychology,0.1849
china,0.1699
evaluation,0.1680
realestate,0.1452
lockdown,0.1315
