tag_name,cosine_similarity
politics,0.4905
economics,0.4181
corruption,0.3876
economy,0.3709
war,0.3583
government,0.3515
forecasts,0.3324
conflict,0.3305
predictions,0.3257
inflation,0.3239
pandemic,0.3205
markets,0.3163
finance,0.3073
media,0.2844
experts,0.2763
poland,0.2723
money,0.2635
freedom,0.2482
deaths,0.2465
truth,0.2276
speculation,0.2237
covid,0.2172
regulations,0.2167
cryptocurrency,0.2150
power,0.2118
myths,0.2060
2023,0.1991
constitution,0.1846
china,0.1547
bitcoin,0.1474
substances,0.1070
