tag_name,cosine_similarity
ukraine,0.5202
war,0.4589
putin,0.4078
economics,0.4049
geopolitics,0.4047
russia,0.4038
politics,0.4034
economy,0.3893
corruption,0.3423
nato,0.3024
finance,0.3014
investment,0.2977
government,0.2932
conflict,0.2844
oligarchs,0.2830
cost,0.2397
dollar,0.2383
mafia,0.2212
fuel,0.2154
blame,0.2089
energy,0.1994
defense,0.1985
usa,0.1948
brazil,0.1885
power,0.1799
intervention,0.1488
gold,0.1404
china,0.1391
arms,0.1285
systems,0.1164
inequality,0.1032
blackrock,0.0890
india,0.0839
materials,0.0795
food,0.0615
