tag_name,cosine_similarity
ai,0.5202
technology,0.3617
automation,0.3503
education,0.3450
government,0.3243
corruption,0.3155
politics,0.3143
research,0.3123
creativity,0.2925
ethics,0.2784
society,0.2716
economy,0.2708
transhumanism,0.2631
future,0.2522
bias,0.2433
media,0.2427
surveillance,0.2399
misuse,0.2185
manipulation,0.2059
privacy,0.1998
security,0.1894
regulation,0.1872
fear,0.1856
cheating,0.1703
data,0.1583
ban,0.1425
errors,0.1340
tool,0.1326
jobloss,0.1045
migration,0.0826
permits,0.0791
realestate,0.0432
