tag_name,cosine_similarity
cinema,0.0604
money,0.2518
culture,0.2529
viewers,0.2353
gender,0.2343
sexuality,0.2863
producer,0.2543
propaganda,0.2723
society,0.2019
power,0.2257
unsuccessful,0.2055
awards,0.1050
race,0.1472
movies,0.2624
modesty,0.3405
discrimination,0.2828
interview,0.2349
tvseries,0.2767
implementation,0.2074
end,0.2538
amazon,0.2312
doomsday,0.4041
ticketinflows,0.4328
filmindustry,0.4985
apocalypse,0.2453
finance,0.3022
radio,0.2272
inequality,0.1829
world,0.2866
quality,0.1582
inclusion,0.1832
media,0.2267
rating,0.2064
success,0.2396
woke,0.2832
critics,0.1784
expert,0.1776
revenue,0.2172
politics,0.3008
series,0.0769
communism,0.2194
victims,0.2102
economics,0.2883
entertainment,0.1433
movie,0.2571
ideology,0.2740
film,0.1422
trilogy,0.2217
review,0.1595
disappointment,0.2739
obsession,0.2360
oppression,0.2079
investment,0.1867
endtimes,0.3528
climatechange,0.3343
purchased,0.1963
hit,0.2638
boasting,0.4129
economy,0.2850
legacy,0.2171
witcher,0.4313
industry,0.2786
diversity,0.2570
funding,0.2077
foundation,0.2221
views,0.1877
