tag_name,cosine_similarity
prediction,0.2190
purchasing,0.2399
lobbying,0.1889
loans,0.2809
banks,0.2511
wisdom,0.2501
refugees,0.2257
Industry,0.2885
credit,0.2744
realestate,0.3905
price,0.2254
power,0.2453
domination,0.2283
faith,0.2631
migration,0.3030
taxes,0.2826
housing,0.2430
housingmarket,0.3352
interview,0.2625
business,0.3022
crisis,0.2251
investments,0.2219
finance,0.3414
poland,0.2658
radio,0.2567
facebook,0.2792
government,0.2613
construction,0.1061
regulations,0.2774
apartments,0.2910
socialmedia,0.3454
market,0.2089
polish,0.2963
mortgage,0.2283
prices,0.2585
banking,0.2924
politics,0.3258
economics,0.3116
corruption,0.2972
limits,0.2089
pricing,0.2162
marketsystem,0.4622
url,0.3699
corporations,0.3000
shortage,0.2136
decisions,0.3205
investment,0.2307
inflation,0.3086
capital,0.2773
economy,0.3240
decline,0.2142
crash,0.2490
fairness,0.2530
influx,0.2437
wealth,0.2930
guest,0.2155
rent,0.2306
