tag_name,cosine_similarity
culture,0.2529
viewers,0.2353
gender,0.2343
catastrophe,0.2563
racism,0.2907
propaganda,0.2723
society,0.2019
henrycavill,0.3185
avatar,0.2441
cruise,0.2153
sexualorientation,0.3772
awards,0.1050
movies,0.2624
revolution,0.2360
actors,0.2433
quotas,0.2671
suffering,0.2554
tvseries,0.2767
equality,0.2532
end,0.2538
amazon,0.2312
business,0.2760
profits,0.1976
management,0.2597
interview,0.2349
apocalypse,0.2453
data,0.1830
finance,0.3022
oscars,0.3107
poland,0.2506
maverick,0.1569
hits,0.2033
radio,0.2272
world,0.2866
doom,0.2169
inclusion,0.1832
media,0.2267
failure,0.2056
rating,0.2064
profit,0.2266
success,0.2396
expectation,0.1796
woke,0.2832
critics,0.1784
paradoxes,0.3206
politics,0.3008
finances,0.2580
communism,0.2194
influence,0.2145
entertainment,0.1433
movie,0.2571
ideology,0.2740
film,0.1422
trilogy,0.2217
reviews,0.1995
acceptance,0.2471
internet,0.2983
investment,0.1867
endtimes,0.3528
climatechange,0.3343
starwars,0.3813
economy,0.2850
witcher,0.4313
minority,0.2219
industry,0.2786
diversity,0.2570
funding,0.2077
georgelucas,0.3482
