tag_name,cosine_similarity
prediction,0.2145
secrecy,0.2514
experts,0.2640
impact,0.2155
forecasting,0.3781
society,0.2166
power,0.2403
war,0.2407
finance,0.3389
2023,0.4254
warning,0.2363
research,0.2467
crypto,0.3042
corruption,0.2938
officials,0.2597
decisions,0.3192
international,0.2529
reflection,0.2241
guest,0.2115
constitution,0.3124
money,0.2583
Covid,0.3303
complexity,0.2714
shepherd,0.2266
education,0.2627
mariuszstefaniak,0.4835
crisis,0.2196
contracts,0.2494
poland,0.2700
hidden,0.2055
media,0.2506
conspiracy,0.2257
forecasts,0.4158
politics,0.3275
economist,0.2663
speculation,0.2239
economics,0.3091
control,0.2294
virus,0.2508
truth,0.2593
economy,0.3060
china,0.2831
summary,0.1880
refugees,0.2207
safety,0.2490
realestate,0.3826
europeanunion,0.3956
perception,0.2755
marketing,0.3066
bitcoin,0.3386
world,0.2885
promises,0.2568
smart,0.2421
history,0.2584
coincidence,0.2732
music,0.1990
year-end,0.4031
foundation,0.2521
views,0.2092
insider,0.1915
cryptocurrency,0.5007
covid,0.3303
sheep,0.2268
management,0.2815
pandemic,0.4249
russia,0.2639
regulations,0.2739
market,0.1977
killing,0.2488
curfew,0.3822
conflict,0.2735
ukraine,0.3036
law,0.2911
losses,0.2630
authority,0.2383
inflation,0.2831
science,0.2910
vaccine,0.1919
