tag_name,cosine_similarity
prediction,0.2145
warnings,0.3071
covid-19,0.4245
experts,0.2640
impact,0.2155
observation,0.2114
power,0.2403
marketer,0.3070
threat,0.2454
war,0.2407
interview,0.2668
finance,0.3389
data,0.2090
2023,0.4254
president,0.2631
financier,0.3980
corruption,0.2938
officials,0.2597
democracy,0.3248
parliament,0.2628
international,0.2529
reflection,0.2241
predictions,0.2366
guest,0.2115
constitution,0.3124
manager,0.2848
energy,0.2425
governance,0.3018
education,0.2627
government,0.2547
hidden,0.2055
media,0.2506
conspiracy,0.2257
fear,0.3170
book,0.3009
forecasts,0.4158
politics,0.3275
economist,0.2663
speculation,0.2239
economics,0.3091
knowledge,0.2547
virus,0.2508
review,0.1817
funds,0.1272
elections,0.2301
economy,0.3060
china,0.2831
refugees,0.2207
safety,0.2490
realestate,0.3826
Europe,0.1986
europeanunion,0.3956
attack,0.2394
documents,0.2819
bitcoin,0.3386
radio,0.2547
world,0.2885
expert,0.2038
revenue,0.2224
history,0.2584
music,0.1990
companies,0.2683
cryptocurrency,0.5007
banks,0.2359
covid,0.3303
sheep,0.2268
business,0.2979
pandemic,0.4249
russia,0.2639
regulations,0.2739
conflict,0.2735
ukraine,0.3036
europe,0.1986
law,0.2911
inflation,0.2831
freedom,0.2540
vaccines,0.2242
science,0.2910
optimism,0.2831
