tag_name,cosine_similarity
ideologies,0.5029
earnings,0.2291
culture,0.2529
henrycavill,0.3185
power,0.2257
sexualorientation,0.3772
finance,0.3022
oscars,0.3107
maverick,0.1569
workers,0.2179
stefaniak,0.3544
series,0.0769
movie,0.2571
film,0.1422
reviews,0.1995
homophobia,0.4112
investment,0.1867
sarah,0.2377
diversity,0.2570
guest,0.1967
georgelucas,0.3482
racism,0.2907
cruise,0.2153
avatar,0.2441
awards,0.1050
movies,0.2624
revolution,0.2360
tvseries,0.2767
equality,0.2532
apocalypse,0.2453
audience,0.2095
inclusion,0.1832
media,0.2267
politics,0.3008
communism,0.2194
victims,0.2102
economics,0.2883
break,0.2181
films,0.1455
boxoffice,0.4161
franchise,0.1856
starwars,0.3813
witcher,0.4313
minority,0.2219
end,0.2538
amazon,0.2312
filmindustry,0.4985
radio,0.2272
shop,0.2156
disfigured,0.4895
world,0.2866
mariusz,0.2818
failure,0.2056
meme,0.3883
revenue,0.2172
tv,0.1576
ideology,0.2740
criticism,0.2393
oppression,0.2079
beginning,0.2251
climatechange,0.3343
wokeness,0.3228
gender,0.2343
propaganda,0.2723
paradox,0.2052
actors,0.2433
productions,0.2145
doomsday,0.4041
business,0.2760
quality,0.1582
success,0.2396
destruction,0.3587
entertainment,0.1433
tyranny,0.4978
endtimes,0.3528
hit,0.2638
funding,0.2077
