tag_name,cosine_similarity
cinema,0.0636
trends,0.2281
tech,0.2162
money,0.2766
culture,0.2631
cocacola,0.3408
hollywood,0.2376
fantasy,0.2125
experts,0.2538
tradewar,0.3334
sapkowski,0.4022
clients,0.2394
bargain,0.1978
protest,0.2750
realestate,0.3738
sale,0.1935
investors,0.2406
books,0.2767
threat,0.2430
movies,0.2834
tolkien,0.2444
industries,0.2555
tickets,0.2353
idiots,0.2296
bottle,0.2342
business,0.3011
amazon,0.2480
crisis,0.2242
edzmin,0.4221
demand,0.2272
finance,0.3358
violence,0.3191
poland,0.2799
government,0.2496
world,0.2877
media,0.2422
conspiracy,0.2326
expectation,0.1900
batteries,0.2650
broadcasting,0.2097
loss,0.2424
prices,0.2455
mistake,0.2409
revenue,0.2365
politics,0.3190
entertainment,0.1547
corruption,0.2957
movie,0.2707
studios,0.1108
music,0.1972
criticism,0.2574
gaming,0.2247
streaming,0.2517
manhattan,0.2759
growth,0.2471
losses,0.2767
investment,0.2232
stocks,0.2141
car,0.2374
billionaires,0.3705
china,0.2859
economy,0.3067
production,0.1916
shares,0.2929
industry,0.2895
decline,0.2130
tesla,0.2581
value,0.2477
wealth,0.2907
polishradio,0.4618
psychology,0.3126
