tag_name,cosine_similarity
regulation,0.2312
companies,0.2773
budget,0.1640
banks,0.2505
eu,0.2611
society,0.2179
indicators,0.2575
covid,0.3167
poverty,0.3414
policy,0.2897
restrictions,0.2426
support,0.2237
energy,0.2508
complexity,0.2825
murder,0.2585
heating,0.2198
leadership,0.2960
war,0.2457
taxes,0.2824
equality,0.2677
business,0.3067
crisis,0.2218
assistance,0.2686
state,0.1991
putin,0.2575
poland,0.2857
radio,0.2574
Economy,0.3353
government,0.2657
entrepreneurs,0.3344
regulations,0.2820
security,0.2787
russia,0.2741
market,0.2105
media,0.2521
broadcasting,0.2192
entrepreneurship,0.3172
revenue,0.2451
prices,0.2547
politics,0.3378
preferences,0.2536
campaign,0.2256
fuel,0.2465
Inflation,0.3082
markets,0.2705
competition,0.2367
economics,0.3225
foreign,0.2680
Finance,0.3496
rules,0.2746
growth,0.2519
it,0.2496
shortage,0.2148
sanctions,0.2182
mines,0.2454
costs,0.2553
economy,0.3353
decline,0.2172
china,0.2915
startup,0.2562
sovereignty,0.3076
entrepreneur,0.2444
Recession,0.1757
coal,0.2373
station,0.1608
