tag_name,cosine_similarity
money,0.2506
annexation,0.1930
foreignpolicy,0.4719
toxins,0.2894
environment,0.2927
usa,0.2644
mining,0.2589
mentalhealth,0.3950
borders,0.1975
price,0.2137
policy,0.2794
transformation,0.2270
energy,0.2428
import,0.2419
stefania,0.3749
trade,0.2615
engineering,0.3104
war,0.2430
attack,0.2377
Poland,0.2752
health,0.2469
business,0.2889
crisis,0.2139
finance,0.3330
poland,0.2752
radio,0.2481
geopolitics,0.5079
russia,0.2674
quality,0.1724
opportunity,0.2383
mariusz,0.3244
suicide,0.2346
pollution,0.2746
stress,0.2802
struggle,0.2387
wind,0.3023
diplomacy,0.3289
starvation,0.2828
invasion,0.2427
prices,0.2444
politics,0.3277
emissions,0.3466
fossilfuels,0.4375
ukraine,0.3162
economics,0.3110
aggression,0.2283
corruption,0.3027
garbage,0.3103
waste,0.2945
genocide,0.2969
depression,0.2595
children,0.2798
imports,0.2634
metal,0.2571
collapse,0.2430
sanctions,0.2148
mines,0.2414
costs,0.2467
ethics,0.2835
treaty,0.2361
china,0.2881
economy,0.3183
combat,0.2094
foundation,0.2437
coal,0.2406
air,0.2551
bankruptcy,0.2556
climate,0.2874
